"id","timestamp","horario_de_pico","cpu_percent","memory_percent","memory_available","processos_ativos","disk_percent","disk_avl"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:05:37.270343","False",2.4,64.2,"5.7G",628,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:05:47.392849","False",0,64.3,"5.7G",628,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:05:57.510308","False",1.7,64.5,"5.7G",628,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:06:07.631410","False",1.6,64.4,"5.7G",628,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:06:17.749734","False",1.6,64.4,"5.7G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:06:27.866498","False",0,64.4,"5.7G",628,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:06:37.982002","False",1.6,64.4,"5.7G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:06:48.102833","False",1.6,64.5,"5.7G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:06:58.219257","False",4.8,64.4,"5.7G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:07:08.340203","False",1.6,64.4,"5.7G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:07:18.462541","False",0,64.6,"5.7G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:07:28.580717","False",5.7,64.7,"5.7G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:07:38.701405","False",2.4,64.7,"5.7G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:07:48.823023","False",0,64.6,"5.7G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:07:58.942477","False",2.4,64.6,"5.7G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:08:09.062906","False",0.8,64.8,"5.6G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:08:19.181400","False",3.2,64.8,"5.6G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:08:29.302024","False",0,64.8,"5.6G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:08:39.422823","False",1.6,64.8,"5.6G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:08:49.539614","False",2.4,65,"5.6G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:08:59.657719","False",3.2,64.7,"5.6G",625,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:09:09.774942","False",0.8,64.7,"5.6G",625,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:09:19.895946","False",1.6,64.6,"5.7G",625,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:09:30.010790","False",2.5,64.7,"5.7G",625,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:09:40.127665","False",2.5,64.7,"5.6G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:09:50.245557","False",4.2,64.7,"5.6G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:10:00.365950","False",2.5,64.7,"5.7G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:10:10.484215","False",2.5,64.6,"5.7G",625,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:10:20.602233","False",5.7,64.5,"5.7G",625,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:10:30.720750","False",4.8,66.4,"5.4G",626,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:10:40.836394","False",49.2,68.5,"5.0G",637,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:10:51.024055","False",15.6,68.9,"5.0G",640,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:11:01.156704","False",0.8,67.8,"5.1G",640,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:11:11.275114","False",8.9,68.2,"5.1G",639,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:11:21.397813","False",3.1,67.4,"5.2G",633,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:11:31.516724","False",8.3,68.7,"5.0G",630,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:11:41.637756","False",4,68.2,"5.1G",629,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:11:51.755497","False",0.9,67.8,"5.2G",628,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:12:01.873573","False",17.4,66.8,"5.3G",627,3.3,"346.9G"
"07f9e2139e5ff418e05d96e1bb4ca90891a126298577ee3132ede89922e95972","2025-09-30 14:12:11.995430","False",0.8,68.9,"5.0G",628,3.3,"346.9G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:32:05.716315","True",0,61.1,"3.1G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:32:15.978277","True",0,61,"3.1G",185,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:32:26.120754","True",0,60.5,"3.1G",185,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:32:36.271088","True",28.6,60.7,"3.1G",185,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:32:46.386735","True",0,60.8,"3.1G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:32:56.533950","True",96.6,58.8,"3.2G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:33:07.030761","True",88.6,61,"3.1G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:33:17.610163","True",58.3,58,"3.3G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:33:27.744844","True",33.3,57.8,"3.3G",183,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:33:37.876366","True",58.6,57.1,"3.4G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:33:48.071386","True",39.3,57.2,"3.4G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:33:58.207719","True",35.7,57.4,"3.4G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:34:08.332158","True",7.1,58.4,"3.3G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:34:18.453949","True",20.8,59.3,"3.2G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:34:28.585555","True",50,57.2,"3.4G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:34:38.726021","True",24,57.6,"3.3G",182,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:34:48.865974","True",14.3,57.5,"3.3G",181,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:34:59.006179","True",89.3,58.1,"3.3G",187,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:35:09.175733","True",58.6,57.6,"3.3G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:35:19.310616","True",41.7,58.3,"3.3G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:35:29.441971","True",64.3,57.2,"3.4G",183,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:35:39.564621","True",53.6,57.2,"3.4G",184,87.2,"57.3G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:35:49.704602","True",32.1,57.2,"3.4G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:35:59.828096","True",4.2,57.4,"3.4G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:36:09.959094","True",57.1,61.4,"3.0G",186,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:36:20.091348","True",60,66,"2.7G",186,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:36:30.272422","True",96.6,62.7,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:36:40.498583","True",50,63,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:36:50.623011","True",54.2,62.6,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:37:00.757820","True",0,62.6,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:37:10.894084","True",0,62.8,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:37:21.029749","True",0,62.8,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:37:31.167916","True",0,62.6,"2.9G",185,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:37:41.304627","True",29.6,62.8,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:37:51.426339","True",7.1,63.2,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:38:01.612550","True",85.7,63.6,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:38:11.773348","True",0,63.2,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:38:21.920350","True",53.6,63.7,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:38:32.044446","True",8.7,62.6,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:38:42.208180","True",64.3,62.6,"2.9G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:38:52.452195","True",16.7,64,"2.8G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:39:02.584797","True",0,63.6,"2.9G",183,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:39:12.722591","True",7.7,63.8,"2.8G",183,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:39:22.888483","True",8.3,63.4,"2.9G",183,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:39:33.030112","True",0,65.2,"2.7G",183,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:39:43.169041","True",3.8,64.9,"2.8G",183,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:39:53.307702","True",45.8,66.1,"2.7G",184,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:40:03.431833","True",61.5,67.9,"2.5G",189,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:40:13.582339","True",24,67.1,"2.6G",189,87.2,"57.2G"
"04cee15c4772223b092a1b32770e8e41da81114d74a0dde4a2e0f68196dcc6e4","2025-10-02 19:40:23.703496","True",71.4,67.3,"2.6G",189,87.2,"57.2G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:25:46.505357","True",5.4,91,"337.8M",212,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:25:57.259456","True",11.1,92.3,"289.6M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:26:07.485554","True",25.5,92.8,"273.1M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:26:17.697357","True",11.3,93.6,"241.0M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:26:27.946529","True",26,90.9,"343.0M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:26:38.231519","True",10.7,90.6,"352.7M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:26:48.585166","True",8.3,92.2,"295.2M",214,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:26:59.142284","True",99.2,94,"226.2M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:27:11.726156","True",50,92.9,"268.8M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:27:22.286712","True",3.8,92.4,"286.1M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:27:32.612904","True",14.9,92.6,"278.4M",217,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:27:42.952580","True",3.8,92.3,"289.3M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:27:53.330040","True",34.6,94.6,"204.0M",215,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:28:03.645036","True",26.9,91.6,"318.3M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:28:13.909935","True",28,89.9,"379.1M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:28:24.225160","True",73.8,92.5,"282.8M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:28:34.746106","True",8.8,88.4,"435.2M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:28:45.128836","True",0,89.2,"407.5M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:28:55.501150","True",0,88.3,"440.7M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:29:05.873454","True",20.8,90.1,"374.2M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:29:16.210756","True",75.5,91.6,"316.0M",216,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:29:26.579993","True",12.2,90.5,"356.4M",217,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:29:36.877895","True",3.5,90.4,"360.0M",216,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:29:47.185362","True",2,90.3,"365.4M",216,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:29:57.535567","True",0,90.1,"372.1M",216,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:30:07.826690","True",100,92.2,"293.3M",240,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:30:18.293249","True",6.2,89,"415.5M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:30:28.458554","True",11.8,90.1,"373.0M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:30:38.632992","True",7.1,90.3,"366.5M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:30:48.795284","True",1.9,89.7,"388.7M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:30:59.025045","True",8,90.4,"361.4M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:31:09.208229","True",6.1,91.5,"321.6M",218,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:34:13.875053","True",100,91.3,"329.3M",223,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:34:24.521354","True",56,91.1,"335.2M",227,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:34:34.809285","True",48.2,93.3,"252.4M",222,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:34:44.971639","True",40.4,89.6,"390.4M",230,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:34:55.139895","True",56.9,90.5,"358.6M",228,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:35:05.378259","True",38,91.9,"304.0M",225,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:35:15.546107","True",60.3,89.1,"409.4M",224,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:35:25.722678","True",51,89.4,"397.5M",223,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:35:35.940210","True",10.6,88.2,"445.7M",219,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:35:46.154120","True",7.5,89.4,"400.9M",217,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:35:56.343311","True",15.1,91.3,"326.3M",225,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:36:06.526006","True",15.1,90.3,"366.1M",226,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:36:16.771977","True",0,89.2,"405.3M",226,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:36:26.956353","True",18.9,91.1,"336.1M",225,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:36:37.142206","True",5.9,91.4,"324.1M",225,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:36:47.315054","True",16.4,92.2,"295.4M",225,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:36:57.509297","True",7.8,93,"263.7M",225,76.6,"24.7G"
"b0593609e37d574b9805dc6b5f3b0b1b36ecb430da78ef504cf5244a74a927c8","2025-10-03 09:37:07.747633","True",7,92.5,"283.1M",223,76.6,"24.7G"
